partID,partLabel,partType,partDesc,partInstr,domain,specimenSet,compartmentSet,group,class,nomenclature,ontologyRef,latExp,mmaSet,unitSet,aggregationScale,aggregationSet,qualityIndSet,missingnessSet,status,firstReleased,lastUpdated,changes,protocolSteps,protocolStepsRequired,protocolStepsOrder,protocolRelationships,protocolRelationshipsRequired,protocolRelationshipsOrder,measures,measuresRequired,measuresOrder,measureSets,measureSetsRequired,measureSetsOrder,datasets,datasetsRequired,datasetsOrder,sites,sitesRequired,sitesOrder,samples,samplesRequired,samplesOrder,addresses,addressesRequired,addressesOrder,contacts,contactsRequired,contactsOrder,organizations,organizationsRequired,organizationsOrder,phActions,phActionsRequired,phActionsOrder,calculations,calculationsRequired,calculationsOrder,instruments,instrumentsRequired,instrumentsOrder,polygonRelationships,polygonRelationshipsRequired,polygonRelationshipsOrder,polygons,polygonsRequired,polygonsOrder,accessions,accessionsRequired,accessionsOrder,languages,languagesRequired,languagesOrder,translations,translationsRequired,translationsOrder,parts,partsRequired,partsOrder,sets,setsRequired,setsOrder,qualityReports,qualityReportsRequired,qualityReportsOrder,sampleRelationships,sampleRelationshipsRequired,sampleRelationshipsOrder,protocols,protocolsRequired,protocolsOrder,countries,countriesRequired,countriesOrder,zones,zonesRequired,zonesOrder,wideNames,wideNamesRequired,wideNamesOrder,refLink,dataType,minValue,maxValue,minLength,maxLength
partDesc,Part description,partSupport,The description of the part.,"Provides description of the part, used for tranlsation.",naDomain,naSpecimenSet,naCompartmentSet,naGroup,naClass,naNomenclature,NA,NA,NA,naUnitSet,naAggrScale,naAggrSet,NA,NA,active,2.0.0,2.0.0,added in V2.0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,header,mandatory,5,header,mandatory,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,varchar,NA,NA,0,1000
partID,Part identifier,partSupport,The unique identify of any entity within the dictionary.,"Every entity in the ODM has a partID. The partID must be unique with no duplcates. partIDs are short. partIDs that are constructed by different part attributes can be up 28 characters (check max), but each part attibute should be 1 to 5 characters. partIDs are machine readible, but a knowledgable user can understand what they represent. partID are used, for example, as a header in an Excel input table. Numbers are allowed but there no other special characters other than `_`. `_` is a reserved character that is used to generate a partID using a compoent or table attributes. A partID for a subComponent is automatically generated using attributes of a component. For example, the partID for the compoent `SARS-CoV-2` is `covid`. `Covid` can have many subComponents including different groups (Covid-19-al, Covid-19-va, ovid-pr (allele, variant or protein) or units and aggregatrions (i.e. covid-al-N1-mean-cpl representing ovid allele N1, mean observation of viral copies per litre of effluent). A similar approach to naming subComponent is use for naming parts in a reprotTable.",naDomain,naSpecimenSet,naCompartmentSet,naGroup,naClass,naNomenclature,NA,NA,NA,naUnitSet,naAggrScale,naAggrSet,NA,NA,active,1.0.0,2.0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,fK,mandatory,3,pK,mandatory,1,fK,mandatory,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,varchar,NA,NA,0,30
partInstr,Part instruction,partSupport,Additional notes and instructions on how a part is used and/or defined.,NA,naDomain,naSpecimenSet,naCompartmentSet,naGroup,naClass,naNomenclature,NA,NA,NA,naUnitSet,naAggrScale,naAggrSet,NA,NA,active,2.0.0,2.0.0,added in V2.0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,header,optional,6,header,optional,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,varchar,NA,NA,0,200
parts,Parts Look-up table,tables,"Look up table containing all parts in of the data model. Contains all parts, including self-referential parts. The short name for the table (partID) can be found in the instructions field.",pa,naDomain,naSpecimenSet,naCompartmentSet,naGroup,lookup,naNomenclature,NA,NA,NA,naUnitSet,naAggrScale,naAggrSet,NA,NA,active,2.0.0,2.0.0,added in V2.0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,header,optional,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,varchar,NA,NA,0,30
partsOrder,Parts table column order,tableSupport,Order of headers in the Parts table.,NA,naDomain,naSpecimenSet,naCompartmentSet,naGroup,naClass,naNomenclature,NA,NA,NA,naUnitSet,naAggrScale,naAggrSet,NA,NA,active,2.0.0,2.0.0,added in V2.0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,header,optional,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,integer,1,NA,NA,NA
partsRequired,Parts table required headers,tableSupport,Required headers in the Parts table.,NA,naDomain,naSpecimenSet,naCompartmentSet,naGroup,naClass,naNomenclature,NA,NA,NA,naUnitSet,naAggrScale,naAggrSet,NA,NA,active,2.0.0,2.0.0,added in V2.0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,header,optional,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,varchar,NA,NA,0,30
partSupport,Part Support,partType,Parts designed to support the metadata definition of other parts in the parts table.,NA,naDomain,naSpecimenSet,naCompartmentSet,naGroup,naClass,naNomenclature,NA,NA,NA,naUnitSet,naAggrScale,naAggrSet,NA,NA,active,2.0.0,2.0.0,added in V2.0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,input,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,input,NA,NA,NA,varchar,NA,NA,0,30
partType,Part types,partType,"Part types describe the purpose or use of the part. Enivornment data has three main part types: measure (i.e. covN1 viral measures, wasteawater flow rate, temperature), method (e.g. how the measure was taken), and attribute (such as a site name). See description of each of the part types within setID = partTypeCatSets.",NA,naDomain,naSpecimenSet,naCompartmentSet,naGroup,naClass,naNomenclature,NA,NA,NA,naUnitSet,naAggrScale,naAggrSet,NA,NA,active,2.0.0,2.0.0,added in V2.0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,header,mandatory,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,input,NA,NA,NA,categorical,NA,NA,0,30
partTypeInput,Part type input (wide table),attributes,The partID for the part type being used in a wide name.,NA,naDomain,saSpecimenSet,anyCompartmentSet,naGroup,naClass,naNomenclature,NA,NA,NA,naUnitSet,naAggrScale,naAggrSet,NA,NA,active,2.2.0,2.2.0,added in V2.2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,fK,mandatoryIf,13,NA,varchar,NA,NA,0,30
partTypeName,Part type name (wide table),attributes,The part type being used in a wide name.,NA,naDomain,saSpecimenSet,anyCompartmentSet,naGroup,naClass,naNomenclature,NA,NA,NA,naUnitSet,naAggrScale,naAggrSet,NA,NA,active,2.2.0,2.2.0,added in V2.2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,header,mandatoryIf,12,NA,varchar,NA,NA,0,30
passiveGen,Passive Sample - General,categories,Used to specify a passive sampling method not otherwise specified was used to collect the sample.,NA,naDomain,naSpecimenSet,anyCompartmentSet,naGroup,naClass,naNomenclature,NA,NA,NA,naUnitSet,naAggrScale,naAggrSet,genQualitySet,genMissingnessSet,active,2.2.0,2.2.0,added in V2.2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,input,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,input,NA,NA,NA,varchar,NA,NA,0,30
pasteur,Pasteurized sample,methods,Binary indicator for whether a sample was pasteurized as part of its processing.,NA,bio,siSaSpecimenSet,anyCompartmentSet,procGrp,standardConc,naNomenclature,NA,NA,booleanSet,unitlessUnitSet,qualAggScale,naAggrSet,genQualitySet,genMissingnessSet,active,2.2.0,2.2.0,added in V2.2.0,input,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,input,NA,NA,NA,boolean,NA,NA,0,30
pathogenwatch,Pathogenwatch,categories,"Pathogenwatch. Focus: Integrates MLST, serotyping, and resistance typing with a user-friendly interface. Applications: Primarily used for Salmonella and Escherichia coli. Features: Combines typing results with interactive visualization.",NA,bio,saSpecimenSet,anyCompartmentSet,naGroup,naClass,naNomenclature,NA,NA,NA,naUnitSet,naAggrScale,naAggrSet,NA,NA,active,3.0.0,3.0.0,added in V3.0.0,input,NA,NA,NA,NA,NA,input,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://next.pathogen.watch/,varchar,NA,NA,0,50
patricRast,PATRIC/RAST Database,categories,Database that hosts resistance gene annotations within their microbial genome data resources.,NA,naDomain,naSpecimenSet,naCompartmentSet,amrGrp,database,naNomenclature,NA,NA,NA,naUnitSet,naAggrScale,naAggrSet,NA,NA,active,3.0.0,3.0.0,added in V3.0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,input,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,patricbrc.org,varchar,NA,NA,0,50
pbfinder,PBPfinder,categories,PBPfinder. Used for typing and serotyping of Streptococcus pneumoniae through analysis of penicillin-binding proteins and capsular genes.,NA,bio,saSpecimenSet,anyCompartmentSet,naGroup,naClass,naNomenclature,NA,NA,NA,naUnitSet,naAggrScale,naAggrSet,NA,NA,active,3.0.0,3.0.0,added in V3.0.0,input,NA,NA,NA,NA,NA,input,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GitHub: https://github.com/rpetit3/pbptyper,varchar,NA,NA,0,50
pbs,Phosphate Buffered Saline (PBS),categories,"An isotonic solution for general sample preservation, used when immediate freezing is available.",NA,naDomain,saSpecimenSet,anyCompartmentSet,naGroup,naClass,naNomenclature,NA,NA,NA,naUnitSet,naAggrScale,naAggrSet,NA,NA,active,3.0.0,3.0.0,added in V3.0.0,input,NA,NA,NA,NA,NA,input,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,varchar,NA,NA,0,50
pceDep,Primary Clarifier Effluent depreciated,categories,Effluent obtained after primary clarifiers.,"Deprecated in version 2, please do not use. Duplicate of the sampleMat categories - refer to those.",naDomain,naSpecimenSet,waterCompartmentSet,colGrp,naClass,naNomenclature,NA,NA,NA,naUnitSet,naAggrScale,naAggrSet,NA,NA,depreciated,1.0.0,2.0.0,"depreciated, site material like this is now captured in the sample table",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,input,NA,NA,NA,NA,NA,NA,0,30
pCode,Postal or Zip Code,attributes,"The zip code or postal code for a given address, specifying a specifc geographic area.",NA,naDomain,naSpecimenSet,naCompartmentSet,naGroup,naClass,naNomenclature,NA,NA,NA,naUnitSet,naAggrScale,naAggrSet,NA,genMissingnessSet,active,2.0.0,2.0.0,added in V2.0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,header,optional,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,varchar,NA,NA,0,30
pcr,qPCR Class,classes,Measures and methods relating to qPCR.,NA,bio,saSpecimenSet,anyCompartmentSet,naGroup,pcr,naNomenclature,NA,NA,NA,geneticUnitSet,seeUnitAggScale,naAggrSet,measQualitySet,NA,active,2.0.0,2.0.0,added in V2.0.0,NA,NA,NA,NA,NA,NA,input,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,input,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,varchar,NA,NA,0,30
pcrAct,PCR Action/Activity,methods,Describes a given PCR cycle for delineating more method information.,NA,bio,saSpecimenSet,anyCompartmentSet,measGrp,pcr,naNomenclature,NA,NA,pcrActSet,unitlessUnitSet,qualAggScale,naAggrSet,pcrQualitySet,genMissingnessSet,active,2.2.0,2.2.0,added in V2.2.0,input,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,input,NA,NA,NA,categorical,NA,NA,0,30
pcrActSet,PCR action/activity set,mmaSets,The set capturing containing all of the valid methods for the PCR activity cycles.,NA,bio,naSpecimenSet,anyCompartmentSet,procGrp,pcr,naNomenclature,NA,NA,pcrActSet,naUnitSet,naAggrScale,naAggrSet,NA,NA,active,2.2.0,2.2.0,added in V2.2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,input,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,categorical,NA,NA,0,30
pcrCycles,PCR Quanitification Cycles,units,A count unit of how many Polymerase Chain Reaction (PCR) cycles it took to detect a real signal from a sample. Equivalent to the PCR cycle number at which a sample's reaction curve intersects the threshold line.,NA,bio,saSpecimenSet,naCompartmentSet,naGroup,naClass,naNomenclature,NA,$cycles$,NA,naUnitSet,quantAggScale,linearAggrSet,NA,NA,active,3.0.0,3.0.0,added in V3.0.0,input,NA,NA,NA,NA,NA,input,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,input,NA,NA,NA,integer,0,NA,NA,NA
pcrmeth,PCR method,methods,Description of the PCR method.,Description of the PCR method used,bio,saSpecimenSet,anyCompartmentSet,measGrp,pcr,naNomenclature,NA,NA,pcrSet,unitlessUnitSet,qualAggScale,naAggrSet,pcrQualitySet,genMissingnessSet,active,1.0.0,2.0.0,description wording,input,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,input,NA,NA,NA,categorical,NA,NA,0,100
pcrQualitySet,PCR quality set,qualityIndSets,Quality set for PCR measures.,NA,naDomain,saSpecimenSet,anyCompartmentSet,naGroup,naClass,naNomenclature,NA,NA,NA,naUnitSet,naAggrScale,naAggrSet,pcrQualitySet,NA,active,2.0.0,2.0.0,added in V2.0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,input,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,categorical,NA,NA,0,30
pcrSeq,PCR Sequencing Selection Method,categories,"Specifies the PCR selection method for sequencing, ie. that a pre-determined primer was used.",Primer should be specified if this is selected.,bio,saSpecimenSet,anyCompartmentSet,naGroup,naClass,naNomenclature,NA,NA,NA,naUnitSet,qualAggScale,naAggrSet,NA,NA,active,2.0.0,3.0.0,corrected part type to be categories rather than methods,input,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,input,NA,NA,NA,categorical,NA,NA,0,30
pcrSet,PCR Method set,mmaSets,The set capturing containing all of the valid methods for the PCR method.,NA,bio,naSpecimenSet,anyCompartmentSet,procGrp,pcr,naNomenclature,NA,NA,pcrSet,naUnitSet,naAggrScale,naAggrSet,NA,NA,active,2.0.0,2.0.0,added in V2.0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,input,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,categorical,NA,NA,0,30
pcs,Primary Clarifier Sludge depreciated,categories,Sludge produced by primary clarifiers.,NA,naDomain,naSpecimenSet,waterCompartmentSet,colGrp,naClass,naNomenclature,NA,NA,NA,naUnitSet,naAggrScale,naAggrSet,NA,NA,depreciated,1.0.0,2.0.0,"depreciated, site material like this is now captured in the sample table",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,input,NA,NA,NA,NA,NA,NA,0,30
peeps,Number of people,units,Unit specifying a number of people.,NA,allDo,saSpecimenSet,naCompartmentSet,naGroup,naClass,naNomenclature,NA,$people$,NA,naUnitSet,quantAggScale,linearAggrSet,NA,NA,active,3.0.0,3.0.0,added in V3.0.0,input,NA,NA,NA,NA,NA,input,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,input,NA,NA,NA,integer,0,NA,NA,NA
pEfflu,Primary clarifier effluent,categories,Effluent obtained after primary clarifiers,NA,naDomain,naSpecimenSet,waterCompartmentSet,colGrp,naClass,naNomenclature,NA,NA,NA,naUnitSet,naAggrScale,naAggrSet,NA,NA,active,1.0.0,2.0.0,NA,NA,NA,NA,NA,NA,NA,input,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,input,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,input,NA,NA,NA,varchar,NA,NA,0,30
peg,Polyethyleneglycol (PEG) precipitation,categories,Peg precipitation,NA,che,naSpecimenSet,waterCompartmentSet,procGrp,naClass,naNomenclature,NA,NA,NA,naUnitSet,naAggrScale,naAggrSet,genQualitySet,NA,active,2.0.0,2.0.0,"added in V2.0.0, added from NWSS",NA,NA,NA,NA,NA,NA,input,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,input,NA,NA,NA,varchar,NA,NA,0,30
pehaplo,PEHaplo,categories,A sequencing software that is an assembler that considers heterozygosity in diploid genomes.,NA,naDomain,naSpecimenSet,naCompartmentSet,procGrp,software,naNomenclature,NA,NA,NA,naUnitSet,naAggrScale,naAggrSet,NA,NA,active,3.0.0,3.0.0,added in V3.0.0,input,NA,NA,NA,NA,NA,input,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://github.com/chjiao/PEHaplo,varchar,NA,NA,0,50
perc,Percent,units,Percentage.,NA,allDo,anySpecimenSet,naCompartmentSet,naGroup,naClass,naNomenclature,NA,$%$,NA,naUnitSet,quantAggScale,linearAggrSet,NA,NA,active,2.0.0,2.0.0,added in V2.0.0,input,NA,NA,NA,NA,NA,input,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,input,NA,NA,NA,float,0,NA,NA,NA
