partID,partLabel,partType,shortName,partDesc,partInstr,domain,specimenSet,compartmentSet,group,class,nomenclature,ontologyRef,latExp,mmaSet,unitSet,aggregationScale,aggregationSet,qualityIndSet,missingnessSet,status,firstReleased,lastUpdated,changes,protocolSteps,protocolStepsRequired,protocolStepsOrder,protocolRelationships,protocolRelationshipsRequired,protocolRelationshipsOrder,measures,measuresRequired,measuresOrder,measureSets,measureSetsRequired,measureSetsOrder,datasets,datasetsRequired,datasetsOrder,sites,sitesRequired,sitesOrder,samples,samplesRequired,samplesOrder,addresses,addressesRequired,addressesOrder,contacts,contactsRequired,contactsOrder,organizations,organizationsRequired,organizationsOrder,instruments,instrumentsRequired,instrumentsOrder,polygons,polygonsRequired,polygonsOrder,languages,languagesRequired,languagesOrder,translations,translationsRequired,translationsOrder,parts,partsRequired,partsOrder,sets,setsRequired,setsOrder,qualityReports,qualityReportsRequired,qualityReportsOrder,sampleRelationships,sampleRelationshipsRequired,sampleRelationshipsOrder,protocols,protocolsRequired,protocolsOrder,countries,countriesRequired,countriesOrder,zones,zonesRequired,zonesOrder,wideNames,wideNamesRequired,wideNamesOrder,refLink,dataType,minValue,maxValue,minLength,maxLength
open,Open license not otherwise described,categories,NA,The licensing for the measure or data set is managed under an open license not otherwise described.,NA,naDomain,naSpecimenSet,naCompartmentSet,naGroup,naClass,naNomenclature,NA,NA,NA,naUnitSet,NA,naAggrSet,NA,NA,active,2.2.0,2.2.0,added in V2.2.0,NA,NA,NA,NA,NA,NA,input,NA,NA,NA,NA,NA,input,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,varchar,NA,NA,0,30
ophos,Orthophosphates,measurements,NA,Ortho-phosphate concentration.,NA,che,siSaSpecimenSet,waterCompartmentSet,waterQualityGrp,standardConc,naNomenclature,NA,NA,NA,stdConcentrationUnitSet,seeUnitAggScale,otherAggrSet,genQualitySet,genMissingnessSet,active,1.0.0,2.0.0,added in V2.0.0,input,NA,NA,NA,NA,NA,input,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,input,NA,NA,NA,seeUnitData,seeUnitVal,seeUnitVal,NA,NA
orb,Other residential building,categories,NA,Individual residential buildings or institutions not captured in other categories,NA,naDomain,naSpecimenSet,naCompartmentSet,naGroup,naClass,naNomenclature,NA,NA,NA,naUnitSet,NA,naAggrSet,NA,NA,active,2.0.0,2.0.0,added in V2.0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,input,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,input,NA,NA,NA,varchar,NA,NA,0,30
orBoo,OR Boolean aggregation,aggregations,NA,"""OR"" aggreation.","If any value in the aggregation is ""TRUE"" then the OR aggregation is also ""TRUE"". If all values in the aggregation is ""FALSE"" then the OR aggregation is also ""FALSE"".",naDomain,naSpecimenSet,naCompartmentSet,naGroup,naClass,naNomenclature,NA,NA,NA,naUnitSet,NA,naAggrSet,NA,NA,active,2.0.0,2.0.0,added in V2.0.0,input,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,input,NA,NA,NA,varchar,seeUnitVal,seeUnitVal,NA,NA
orf1a,ORF1a sars-cov-2 gene target,measurements,NA,ORF1a sars-cov-2 gene target,NA,bio,saSpecimenSet,anyCompartmentSet,sarsCov2,allele,naNomenclature,NA,NA,NA,geneticUnitSet,seeUnitAggScale,otherAggrSet,genQualitySet,genMissingnessSet,active,2.0.0,2.0.0,added in V2.0.0,input,NA,NA,NA,NA,NA,input,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,input,NA,NA,NA,seeUnitData,seeUnitVal,seeUnitVal,NA,NA
orf1ab,ORF1ab sars-cov-2 gene target,measurements,NA,ORF1ab sars-cov-2 gene target,NA,bio,saSpecimenSet,anyCompartmentSet,sarsCov2,allele,naNomenclature,NA,NA,NA,geneticUnitSet,seeUnitAggScale,otherAggrSet,genQualitySet,genMissingnessSet,active,2.0.0,2.0.0,added in V2.0.0,input,NA,NA,NA,NA,NA,input,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,input,NA,NA,NA,seeUnitData,seeUnitVal,seeUnitVal,NA,NA
orf1b,ORF1b sars-cov-2 gene target,measurements,NA,ORF1b sars-cov-2 gene target,NA,bio,saSpecimenSet,anyCompartmentSet,sarsCov2,allele,naNomenclature,NA,NA,NA,geneticUnitSet,seeUnitAggScale,otherAggrSet,genQualitySet,genMissingnessSet,active,2.0.0,2.0.0,added in V2.0.0,input,NA,NA,NA,NA,NA,input,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,input,NA,NA,NA,seeUnitData,seeUnitVal,seeUnitVal,NA,NA
organism,Organism,classes,NA,Organism class,"Identify class = `organism` for when a part identifies an organism and partType = `groups`. Indivdual measures should be recorded with a class for the specific measure type. i.e. allele, variant, mutation, etc. ",bio,saSpecimenSet,anyCompartmentSet,naGroup,organism,naNomenclature,NA,NA,NA,geneticUnitSet,seeUnitAggScale,naAggrSet,seqQualitySet,NA,active,2.2.0,2.2.0,added in V2.2.0,NA,NA,NA,NA,NA,NA,input,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,input,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,varchar,NA,NA,0,30
organizationID,Organization ID,attributes,NA,A unique identifier for the organization to which the reporter is affiliated.,NA,naDomain,naSpecimenSet,naCompartmentSet,naGroup,naClass,naNomenclature,NA,NA,NA,naUnitSet,NA,naAggrSet,NA,genMissingnessSet,active,1.1.0,2.0.0,added in V2.0.0,fK,optional,8,NA,NA,NA,header,optional,25,fK,optional,4,NA,NA,NA,header,optional,8,header,optional,3,NA,NA,NA,fK,mandatory,3,pK,mandatory,1,fK,optional,7,header,optional,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,fK,optional,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,varchar,NA,NA,0,100
organizations,Organization table,tables,or,The table that contains information about a laboratory.,adapt from verson 1 documentation,naDomain,naSpecimenSet,naCompartmentSet,naGroup,programDescr,naNomenclature,NA,NA,NA,naUnitSet,NA,naAggrSet,NA,NA,active,1.0.0,2.0.0,"description wording, structure",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,header,optional,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,varchar,NA,NA,0,30
organizationsOrder,Organizations table column order,tableSupport,NA,Specifies the order of the columns in a Organizations table.,NA,naDomain,naSpecimenSet,naCompartmentSet,naGroup,naClass,naNomenclature,NA,NA,NA,naUnitSet,NA,naAggrSet,NA,NA,active,2.0.0,2.0.0,added in V2.0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,header,optional,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,integer,1,NA,NA,NA
organizationsRequired,Organziation table required headers,tableSupport,NA,Specifies the columns required in a Organizations table.,NA,naDomain,naSpecimenSet,naCompartmentSet,naGroup,naClass,naNomenclature,NA,NA,NA,naUnitSet,NA,naAggrSet,NA,NA,active,2.0.0,2.0.0,added in V2.0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,header,optional,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,varchar,NA,NA,0,30
orgLevel,Organization level,attributes,NA,The geographic level of an organization.,There are six levels based on International Standard Classification of Administrative Units (ISCU). ,naDomain,naSpecimenSet,naCompartmentSet,naGroup,naClass,naNomenclature,NA,NA,orgLevelSet,naUnitSet,NA,naAggrSet,NA,nrNAMissingnessSet,active,2.0.0,2.0.0,added in V2.0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,header,recommended,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,categorical,NA,NA,0,30
orgLevelSet,Organization level set,mmaSets,NA,Categories of organization levels.,NA,naDomain,naSpecimenSet,naCompartmentSet,naGroup,naClass,naNomenclature,NA,NA,NA,naUnitSet,NA,naAggrSet,NA,NA,active,2.0.0,2.0.0,added in V2.0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,input,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,categorical,NA,NA,0,10
orgSector,Organization sector,attributes,NA,The sector of an organization,NA,naDomain,naSpecimenSet,naCompartmentSet,naGroup,naClass,naNomenclature,NA,NA,orgSectorSet,naUnitSet,NA,naAggrSet,NA,nrNAMissingnessSet,active,2.0.0,2.0.0,added in V2.0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,header,recommended,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,categorical,NA,NA,0,30
orgSectorSet,Organization sector set,mmaSets,NA,Cateogries of organization sectors.,NA,naDomain,naSpecimenSet,naCompartmentSet,naGroup,naClass,naNomenclature,NA,NA,NA,naUnitSet,NA,naAggrSet,NA,NA,active,2.0.0,2.0.0,added in V2.0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,input,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,categorical,NA,NA,0,10
orgType,Organization Type,attributes,NA,Specifies the type or purpose of a given organization. ,NA,naDomain,naSpecimenSet,naCompartmentSet,naGroup,naClass,naNomenclature,NA,NA,orgTypeSet,naUnitSet,NA,naAggrSet,NA,nrNAMissingnessSet,active,2.0.0,2.0.0,added in V2.0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,header,recommended,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,categorical,NA,NA,0,30
orgTypeSet,Organization type set,mmaSets,NA,The set for storing organization types.,NA,naDomain,naSpecimenSet,naCompartmentSet,naGroup,naClass,naNomenclature,NA,NA,NA,naUnitSet,NA,naAggrSet,NA,NA,active,2.0.0,2.0.0,added in V2.0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,input,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,categorical,NA,NA,0,10
origin,Sample origin,attributes,NA,An attribute of a sample specifying the origin.,NA,naDomain,naSpecimenSet,naCompartmentSet,naGroup,naClass,naNomenclature,NA,NA,NA,naUnitSet,NA,naAggrSet,NA,genMissingnessSet,active,2.0.0,2.0.0,added in V2.0; GitHub issue #94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,header,optional,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,categorical,NA,NA,0,30
originSet,Sample Origin set,mmaSets,NA,The set for storing the valid categorical values of sample origin.,NA,naDomain,naSpecimenSet,naCompartmentSet,naGroup,naClass,naNomenclature,NA,NA,NA,naUnitSet,NA,naAggrSet,NA,NA,active,2.0.0,2.0.0,added in V2.0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,input,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,categorical,NA,NA,0,30
orthoGrp,Orthopox Virus Group,groups,NA,A group of measures/methods related to orthopox viruses (excluding variolla viruses).,NA,bio,saSpecimenSet,anyCompartmentSet,orthoGrp,organism,naNomenclature,NA,NA,NA,naUnitSet,seeUnitAggScale,naAggrSet,NA,NA,active,2.2.0,2.2.0,added in V2.2.0,NA,NA,NA,NA,NA,NA,input,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,input,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,varchar,NA,NA,0,30
osl30,Open Software License 3.0,categories,NA,The licensing for the measure or data set is managed under the Open Software License 3.0.,NA,naDomain,naSpecimenSet,naCompartmentSet,naGroup,naClass,naNomenclature,NA,NA,NA,naUnitSet,NA,naAggrSet,NA,NA,active,2.2.0,2.2.0,added in V2.2.0,NA,NA,NA,NA,NA,NA,input,NA,NA,NA,NA,NA,input,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://choosealicense.com/licenses/osl-3.0/,varchar,NA,NA,0,30
otco,Other Collection depreciated,categories,NA,Other type of collection method. Add description to collectionOther.,"Deprecated as of version 2, please avoid use. Specify in type, or contact the PHES-ODM research team to add your specific item via a github issue (https://github.com/Big-Life-Lab/PHES-ODM/issues), or at phesd_odm@ohri.ca",naDomain,naSpecimenSet,naCompartmentSet,naGroup,naClass,naNomenclature,NA,NA,NA,naUnitSet,NA,naAggrSet,NA,NA,depreciated,1.0.0,2.0.0,"Depreciated in version 2 with all ""other"" fields",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,input,NA,NA,NA,NA,NA,NA,0,30
othAgg,Other aggregation scale,aggregationScales,NA,"Specifies an aggregation scale that can't be described as either ""qualitative"" or ""quantitative"".",NA,naDomain,naSpecimenSet,naCompartmentSet,naGroup,naClass,naNomenclature,NA,NA,NA,naUnitSet,NA,naAggrSet,NA,NA,active,2.0.0,2.0.0,added in V2.0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,input,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,varchar,NA,NA,0,30
other,Other,categories,NA,Other,"Other category. A categorical response for several variables in version 1. Also accompanied by a free text field. Depreciated in version 2, with common text fields added as new categories in version 2.0.0",naDomain,naSpecimenSet,naCompartmentSet,naGroup,naClass,naNomenclature,NA,NA,NA,naUnitSet,NA,naAggrSet,NA,NA,depreciated,2.0.0,2.0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,input,NA,NA,NA,NA,NA,NA,0,30
otherAggrSet,Other aggregation set,aggregationSets,NA,Aggregation set used for unitless measures.,NA,naDomain,naSpecimenSet,naCompartmentSet,naGroup,naClass,naNomenclature,NA,NA,NA,naUnitSet,NA,naAggrSet,NA,NA,active,2.0.0,2.0.0,added in V2.0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,input,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,varchar,NA,NA,0,30
otherDep,Other aggregation depricated,aggregations,NA,Other aggregation method. Add description to aggregationOther,"Deprecated as of version 2, please avoid use. Specify in type, or contact the PHES-ODM research team to add your specific item via a github issue (https://github.com/Big-Life-Lab/PHES-ODM/issues), or at phesd_odm@ohri.ca",naDomain,naSpecimenSet,naCompartmentSet,naGroup,naClass,naNomenclature,NA,NA,NA,naUnitSet,NA,naAggrSet,NA,NA,depreciated,1.0.0,2.0.0,"Depreciated in version 2 with all ""other"" fields",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,input,NA,NA,NA,varchar,seeUnitVal,seeUnitVal,NA,NA
otherProvDep,Access to other prov depricated,attributes,NA,"If this is 'no', this data will not be available to other data providers not listed before. If missing, data will be available to other data providers not listed before",NA,naDomain,naSpecimenSet,naCompartmentSet,naGroup,naClass,naNomenclature,NA,NA,booleanSet,naUnitSet,NA,naAggrSet,NA,genMissingnessSet,depreciated,1.0.0,2.0.0,"depreciated, sharing moved to sharing schema",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,boolean,NA,NA,0,1
otherReportTableSet,Other report table set,dictSets,NA,Additional tables that form the full data model.,NA,naDomain,saSpecimenSet,naCompartmentSet,naGroup,naClass,naNomenclature,NA,NA,NA,naUnitSet,NA,naAggrSet,NA,NA,active,2.0.0,2.0.0,added in V2.0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,varchar,NA,NA,0,30
otherV,Variants Other,measurements,NA,Used for reporting variants detected for which a specific measureID doesn't already exist. The ODM team will periodically migrate collected responses in this category into set measureIDs.,"Please write in an official name for the new variant that was detected, and specify which nomenclature you're using with the nomenclatureID.",bio,saSpecimenSet,anyCompartmentSet,sarsCov2,variant,naNomenclature,NA,NA,NA,geneticUnitSet,seeUnitAggScale,otherAggrSet,seqQualitySet,genMissingnessSet,active,2.0.0,2.0.0,added in V2.0.0,input,NA,NA,NA,NA,NA,input,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,input,NA,NA,NA,varchar,NA,NA,0,30
otsisaDep,Other Site - sample depreciated ,categories,NA,Other type of site. Add description to typeOther.,"Deprecated as of version 2, please avoid use. Specify in type, or contact the PHES-ODM research team to add your specific item via a github issue (https://github.com/Big-Life-Lab/PHES-ODM/issues), or at phesd_odm@ohri.ca",naDomain,naSpecimenSet,naCompartmentSet,naGroup,naClass,naNomenclature,NA,NA,NA,naUnitSet,NA,naAggrSet,NA,NA,depreciated,1.0.0,2.0.0,"Depreciated in version 2 with all ""other"" fields",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,input,NA,NA,NA,NA,NA,NA,0,30
otsisiDep,Other Site - Site depreciated,categories,NA,Other site type. Add description to typeOther,NA,naDomain,naSpecimenSet,naCompartmentSet,naGroup,naClass,naNomenclature,NA,NA,NA,naUnitSet,NA,naAggrSet,NA,NA,depreciated,1.0.0,2.0.0,"Depreciated in version 2 with all ""other"" fields",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,input,NA,NA,NA,NA,NA,NA,0,30
otunDep,Other Unit depricated,units,NA,Other measurement of viral copies or wastewater treatment plant parameter. Add description to UnitOther.,"Deprecated as of version 2, please avoid use. Specify in type, or contact the PHES-ODM research team to add your specific item via a github issue (https://github.com/Big-Life-Lab/PHES-ODM/issues), or at phesd_odm@ohri.ca",naDomain,naSpecimenSet,naCompartmentSet,naGroup,naClass,naNomenclature,NA,NA,NA,naUnitSet,quantAggScale,linearAggrSet,genQualitySet,NA,depreciated,1.0.0,2.0.0,"Depreciated in version 2 with all ""other"" fields",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,input,NA,NA,NA,integer,NA,NA,0,30
out,Value is an outlier,qualityIndicators,NA,Value is an outlier and may be of questionable quality.,NA,naDomain,naSpecimenSet,naCompartmentSet,naGroup,naClass,naNomenclature,NA,NA,NA,naUnitSet,NA,naAggrSet,NA,NA,active,2.0.0,2.0.0,added in V2.0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,input,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,input,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,varchar,NA,NA,0,30
outb,Outbreak,measurements,NA,"Measure to indicate outbreak status. Given that when outbreaks occur, full data on case counts may not be available or completely accurate, using this measure indicates that case counts may be approximate.",The datetime for the measure helps indicate that start and end periods for an outbreak.,bio,poSpecimenSet,humanCompartmentSet,miscMeas,outbreak,naNomenclature,NA,NA,outbreakSet,unitlessUnitSet,seeUnitAggScale,otherAggrSet,genQualitySet,genMissingnessSet,active,2.0.0,2.0.0,added in V2.0; github issue #203,input,NA,NA,NA,NA,NA,input,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,input,NA,NA,NA,categorical,NA,NA,0,30
