partID,partLabel,partType,partDesc,partInstr,domainID,specimenSet,compartSet,groupID,classID,nomenclatureID,ontologyRef,latExp,catSetID,unitSetID,aggScaleID,aggSetID,qualitySetID,status,firstRel,lastUp,changes,methodSteps,methodStepsRequired,methodStepsOrder,methodSets,methodSetsRequired,methodSetsOrder,measures,measuresRequired,measuresOrder,measureSets,measureSetsRequired,measureSetsOrder,datasets,datasetsRequired,datasetsOrder,sites,sitesRequired,sitesOrder,samples,samplesRequired,samplesOrder,addresses,addressesRequired,addressesOrder,contacts,contactsRequired,contactsOrder,organizations,organizationsRequired,organizationsOrder,instruments,instrumentsRequired,instrumentsOrder,polygons,polygonsRequired,polygonsOrder,languageLUs,translationLUs,partLUs,setLUs,refLink,dataType,minValue,maxValue,minLength,maxLength
partInstr,Part Instruction,dictionary,Additional notes and instructions on how a part is used and/or defined.,NA,naDomain,naSpecimenSet,naCompartmentSet,naGroup,naClass,naNomenclature,,NA,NA,naUnitSet,NA,naAggrSet,NA,active,2.0,2.0,added in V2.0,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,header,header,header,NA,varchar,NA,NA,0,200
partLab,Label,dictionary,A human readible label of a part. ,"Typically, a part label has no acrynomns (every word is spelled out). Equivalent to a LOINC common name.",naDomain,naSpecimenSet,naCompartmentSet,naGroup,naClass,naNomenclature,,NA,NA,naUnitSet,NA,naAggrSet,NA,active,2.0,2.0,added in V2.0,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,header,header,header,NA,varchar,NA,NA,0,30
partsLUs,Parts Look-up Table,table,Look up table containing all parts in of the data model.,"Contains all parts, including self-referential parts.",naDomain,naSpecimenSet,naCompartmentSet,naGroup,naClass,naNomenclature,,NA,NA,naUnitSet,NA,naAggrSet,NA,active,2.0,2.0,added in V2.0,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,varchar,NA,NA,0,30
partType,Part type,dictionary,Part types describe the purpose or use of the part. ,"Enivornment data has three main part types: measure (i.e. covN1 viral measures, wasteawater flow rate, temperature), method (e.g. how the measure was taken), and attribute (such as a site name). See description of each of the part types within categorySetID = partTypeCats.",naDomain,naSpecimenSet,naCompartmentSet,naGroup,naClass,naNomenclature,,NA,partTypeCat,naUnitSet,NA,naAggrSet,NA,active,2.0,2.0,added in version 2,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,header,NA,NA,varchar,NA,NA,0,15
partTypeCat,Part category set,categorySet,Category set for the different dictionary parts.,NA,naDomain,naSpecimenSet,naCompartmentSet,naGroup,naClass,naNomenclature,,NA,partTypeCat,naUnitSet,NA,naAggrSet,NA,active,2.0,2.0,added in version 2,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,input,NA,NA,categorical,NA,NA,NA,NA
pce,Primary Clarifier Effluent Depreciated,category,Effluent obtained after primary clarifiers.,"Deprecated in version 2, please do not use. Duplicate of the sampleMat categories - refer to those.",naDomain,naSpecimenSet,waterCompartment,colGrp,naClass,naNomenclature,,NA,sampleMatCat,naUnitSet,NA,naAggrSet,NA,depreciated,1.0,1.0,deprecated,NA,,NA,NA,,NA,input,NA,NA,NA,,NA,NA,,NA,NA,,NA,input,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pcr,PCR method,method,Description of the PCR method.,Description of the PCR method used,Bio,saSpecimen,anyCompartment,measGrp,sequence,naNomenclature,,NA,pcrCatSet,naUnitSet,NA,naAggrSet,NA,active,1.0,2.0,description wording,input,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,categorical,NA,NA,0,100
pcrCatSet,PCR Method Category Set,categorySet,The category set capturing containing all of the valid methods for the PCR methodID.,NA,Bio,saSpecimen,anyCompartment,naGroup,naClass,naNomenclature,,NA,pcrCatSet,naUnitSet,NA,naAggrSet,NA,active,2.0,2.0,added in version 2,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,input,NA,NA,varchar,NA,NA,NA,NA
pcrQualitySet,PCR Quality Set,qualitySet,Quality set for PCR measures.,NA,naDomain,saSpecimen,anyCompartment,naGroup,naClass,naNomenclature,,NA,NA,naUnitSet,NA,naAggrSet,pcrQualitySet,active,2.0,2.0,added in version 2,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,input,NA,NA,categorical,NA,NA,NA,NA
pcs,Primary Clarifier Sludge Depreciated,category,Sludge produced by primary clarifiers.,NA,naDomain,naSpecimenSet,waterCompartment,colGrp,naClass,naNomenclature,,NA,sampleMatCat,naUnitSet,NA,naAggrSet,NA,depreciated,1.0,1.0,deprecated,NA,,NA,NA,,NA,input,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pe,Person,specimen,A measure or observation of an indivdual.,NA,naDomain,naSpecimenSet,naCompartmentSet,naGroup,naClass,naNomenclature,,NA,NA,naUnitSet,NA,naAggrSet,NA,active,2.0,2.0,added in version 2,NA,,NA,NA,,NA,input,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,varchar,NA,NA,0,30
pEfflu,Primary clarifier effluent,category,Effluent obtained after primary clarifiers,NA,naDomain,naSpecimenSet,waterCompartment,colGrp,naClass,naNomenclature,,NA,sampleMatCat,naUnitSet,NA,naAggrSet,NA,active,1.0,2.0,NA,NA,,NA,NA,,NA,input,NA,NA,NA,,NA,NA,,NA,NA,,NA,input,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,varchar,NA,NA,NA,NA
peg,Polyethyleneglycol (PEG) precipitation,category,Peg precipitation,NA,Che,naSpecimenSet,waterCompartment,procGrp,naClass,naNomenclature,,NA,methodConcCat,naUnitSet,NA,naAggrSet,genQualitySet,active,2.0,2.0,added in version 2,NA,,NA,NA,,NA,input,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,varchar,NA,NA,0,30
perc,Percent,unit,Percentage.,NA,allDo,anySpecimen,anyCompartment,naGroup,naClass,naNomenclature,,$%$,NA,naUnitSet,quantitative,naAggrSet,genQualitySet,active,2.0,2.0,added in version 2,NA,,NA,NA,,NA,input,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,float,0,NA,0,10
percRec,Percent Recovery,unit,Percent of the surrogate recovery for a recovery efficiency control assay.,Use this for reporting the results of any recovery control assay.,naDomain,saSpecimen,anyCompartment,naGroup,naClass,naNomenclature,,$%$,NA,naUnitSet,NA,naAggrSet,NA,active,1.0,2.0,"description wording, structure",NA,,NA,NA,,NA,input,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,integer,NA,NA,0,100
ph,pH,measure,pH measurement,NA,Phy,siSaSpecimen,anyCompartment,miscMeas,standardConc,naNomenclature,,NA,NA,unitlessUnits,see unit,naAggrSet,genQualitySet,active,1.0,2.0,"description wording, structure",input,,NA,NA,,NA,input,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,float,1,14,0,30
phac,Access to phac,attribute,"If this is 'no', the data will not be available to employees of the Public Health Agency of Canada - PHAC. If missing, data will be available to employees of the Public Health Agency of Canada - PHAC.",NA,naDomain,naSpecimenSet,naCompartmentSet,naGroup,naClass,naNomenclature,,NA,NA,naUnitSet,NA,naAggrSet,NA,depreciated,1.0,1.0,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,boolean,NA,NA,0,1
pHDept,Public health department or region,attribute,The public health department or region where the site or institute is located. See also `healthRegion` if there is a separate regional health care delivery authority.,NA,naDomain,naSpecimenSet,naCompartmentSet,naGroup,naClass,naNomenclature,,NA,NA,naUnitSet,NA,naAggrSet,NA,active,1.0,2.0,"description wording, structure",NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,NA,header,optional,12,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,varchar,NA,NA,0,30
phenCl,Phenol chloroform,category,Nucleic acid extraction performed using phenol chloroform.,NA,Bio,saSpecimen,anyCompartment,procGrp,naClass,naNomenclature,,NA,extractCatSet,naUnitSet,NA,naAggrSet,NA,active,2.0,2.0,added in version 2,NA,,NA,NA,,NA,input,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,varchar,NA,NA,0,30
phi6,Pseudomonas virus phi6,measure,Measure of the amount of pseudomonas virus phi6.,NA,Bio,saSpecimen,anyCompartment,virusMisc,naClass,naNomenclature,,NA,NA,geneticUnits,see unit,naAggrSet,genQualitySet,active,2.0,2.0,added in version 2,NA,,NA,NA,,NA,input,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,see unit,see unit,see unit,0,30
phi6Mat,phi6 Spike Target,category,Pseudomonas virus phi6is used as the recovery efficiency control target.,NA,Bio,saSpecimen,anyCompartment,procGrp,naClass,naNomenclature,,NA,spikeTargetCatSet,naUnitSet,NA,naAggrSet,NA,active,2.0,2.0,added in version 2,NA,,NA,NA,,NA,input,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,varchar,NA,NA,0,30
role,Role of Contact,attribute,Specifies the organizational role of a given contact.,NA,naDomain,naSpecimenSet,naCompartmentSet,naGroup,naClass,naNomenclature,,NA,NA,naUnitSet,NA,naAggrSet,NA,active,2.0,2.0,added in version 2,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,header,optional,7,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,varchar,NA,NA,0,30
phos,Total Phosphorous,measure,Total phosphorous,NA,Phy,siSaSpecimen,waterCompartment,miscMeas,standardConc,naNomenclature,,NA,NA,stdConcentrationUnits,see unit,naAggrSet,genQualitySet,active,1.0,2.0,"description wording, structure",NA,,NA,NA,,NA,input,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,see unit,see unit,see unit,0,30
phostot,Total Phosphates,measure,Total phosphates,NA,Phy,siSaSpecimen,waterCompartment,miscMeas,standardConc,naNomenclature,,NA,NA,stdConcentrationUnits,see unit,naAggrSet,genQualitySet,active,1.0,2.0,"description wording, structure",NA,,NA,NA,,NA,input,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,see unit,see unit,see unit,0,30
phy,Physical property,domain,A physical property or object not characterized by life or chemistry.	,NA,Phy,anySpecimen,naCompartmentSet,naGroup,naClass,naNomenclature,,NA,NA,naUnitSet,NA,naAggrSet,NA,active,2.0,2.0,added in version 2,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,input,NA,NA,varchar,NA,NA,0,30
physical,Physical class,class,Specifies a collection of measures/methods related to generic physical properties.,NA,Phy,saSpecimen,anyCompartment,naGroup,physical,naNomenclature,,NA,NA,naUnitSet,see unit,naAggrSet,NA,active,2.0,2.0,added in version 2,NA,,NA,NA,,NA,input,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,input,NA,NA,varchar,NA,NA,0,30
pK,Primary key,category,Primary key for a table. ,NA,naDomain,naSpecimenSet,naCompartmentSet,naGroup,naClass,naNomenclature,,NA,tableCat,naUnitSet,NA,naAggrSet,NA,active,2.0,2.0,added in version 2,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,varchar,NA,NA,0,30
pmFloMean,PMMoV- and flow-normalized mean,aggregation,Mean measure normalized to amount of PMMoV and wastewater flow; AlleleX (gc/mL) x Q (ML/d)  / (Pop /1e5) x 1e3 (mL/L) x 1e6 (L/ML)  = AlleleX (gc/day per 1e5 population) ,"Mostly used for reporting specific alleles (N1, N2, E, etc.)",Bio,anySpecimen,waterCompartment,naGroup,naClass,naNomenclature,,NA,NA,naUnitSet,quantitative,naAggrSet,pcrQualitySet,active,2.0,2.0,added in version 2,input,,NA,NA,,NA,input,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,varchar,see unit,see unit,0,10
pmmovNorm,PMMoV-normalized mean,aggregation,Mean measure normalized to amount of PMMoV.,"Mostly used for reporting specific alleles (N1, N2, E, etc.)",Bio,anySpecimen,waterCompartment,sarsCov2,naClass,naNomenclature,,NA,NA,naUnitSet,quantitative,naAggrSet,pcrQualitySet,active,2.0,2.0,added in version 2,input,,NA,NA,,NA,input,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,varchar,see unit,see unit,0,NA
po,Population,specimen,An aggregated public health measure.,NA,naDomain,naSpecimenSet,naCompartmentSet,naGroup,naClass,naNomenclature,,NA,NA,naUnitSet,NA,naAggrSet,NA,active,2.0,2.0,added in version 2,NA,,NA,NA,,NA,input,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,varchar,NA,NA,0,30
pogr,Post-Grit Depreciated,category,Raw wastewater after a treatment plant's headworks.,NA,naDomain,naSpecimenSet,waterCompartment,colGrp,naClass,naNomenclature,,NA,sampleMatCat,naUnitSet,NA,naAggrSet,NA,depreciated,1.0,1.0,deprecated,NA,,NA,NA,,NA,input,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
polygonID,Polygon ID,attribute,Unique identifier for the polygon.,NA,naDomain,naSpecimenSet,naCompartmentSet,naGroup,naClass,naNomenclature,,NA,NA,naUnitSet,NA,naAggrSet,NA,active,1.0,2.0,"description wording, structure",NA,,NA,NA,,NA,fK,optional,5,NA,,NA,NA,,NA,fK,optional,3,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,pK,mandatory,1,NA,NA,NA,NA,NA,varchar,NA,NA,0,10
polygons,Polygon Table,table,The table that contains information about the geometry of a geographic area.,NA,naDomain,naSpecimenSet,naCompartmentSet,naGroup,programDescription,naNomenclature,,NA,NA,naUnitSet,NA,naAggrSet,NA,active,2.0,2.0,added in version 2,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,varchar,NA,NA,NA,NA
polyPop,Polygon Population,attribute,"An attribute of a polygon, which specifies the population of that polygon. A rough estimate of the number of human residents.",NA,naDomain,naSpecimenSet,naCompartmentSet,naGroup,naClass,naNomenclature,,NA,NA,naUnitSet,NA,naAggrSet,NA,active,2.0,2.0,added in version 2,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,header,optional,5,NA,NA,NA,NA,NA,integer,0,NA,0,30
pooled,Pooled,attribute,"Is this a pooled sample, and therefore composed of multiple child samples obtained at different sites",NA,naDomain,naSpecimenSet,naCompartmentSet,naGroup,naClass,naNomenclature,,NA,NA,naUnitSet,NA,naAggrSet,NA,active,1.0,2.0,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,,NA,header,optional,14,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,boolean,NA,NA,0,1
popDateType,Type of date for case reporting,attribute,"Type of date used for confirmed cases. Typically, report or episode are reported. Onset and test date is not usually reported within aggregate data.",NA,Bio,poSpecimen,humanCompartment,naGroup,naClass,naNomenclature,,NA,popDateTypeCat,naUnitSet,NA,naAggrSet,NA,depreciated,1.0,1.0,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,varchar,NA,NA,NA,NA
popDateTypeCat,Case reporting date category set,categorySet,Category set for the date of case reporting.,NA,naDomain,naSpecimenSet,naCompartmentSet,naGroup,naClass,naNomenclature,,NA,popDateTypeCat,naUnitSet,NA,naAggrSet,NA,depreciated,1.0,1.0,added in version 2,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,input,NA,NA,categorical,NA,NA,NA,NA
popEq,Population equivalents,unit,"A unit for measuring of design capacity for wastewater treatment plants, represented as the approximate amount of water a signle person would use.",NA,Phy,siSpecimen,waterCompartment,naGroup,naClass,naNomenclature,,$pe$,NA,naUnitSet,quantitative,naAggrSet,genQualitySet,active,1.0,2.0,"description wording, structure",NA,,NA,NA,,NA,input,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,float,0,NA,0,10
popGrp,Population group,group,A group of measures/methods related to population-level factors.,"Examples might be case numbers, hospitalization rates, etc.",allDo,poSpecimen,anyCompartment,popGrp,naClass,naNomenclature,,NA,NA,naUnitSet,see unit,naAggrSet,NA,active,2.0,2.0,added in version 2,NA,,NA,NA,,NA,input,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,input,NA,NA,varchar,NA,NA,0,30
popServ,Population Served,attribute,"An attribute of a site, which specifies the population of/population served by a given site. ",NA,naDomain,naSpecimenSet,naCompartmentSet,naGroup,naClass,naNomenclature,,NA,NA,naUnitSet,NA,naAggrSet,NA,active,2.0,2.0,added in version 2,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,NA,header,optional,14,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,categorical,NA,NA,0,30
population,Population class,class,Specifies a collection of population-level measures/methods.,NA,Bio,poSpecimen,humanCompartment,naGroup,population,naNomenclature,,NA,NA,naUnitSet,see unit,naAggrSet,genQualitySet,active,2.0,2.0,added in version 2,NA,,NA,NA,,NA,input,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,input,NA,NA,varchar,NA,NA,0,30
populationUnits,Population unit set,unitSet,Unit set for hospital-related measurements.,NA,naDomain,naSpecimenSet,humanCompartment,naGroup,naClass,naNomenclature,,NA,NA,populationUnits,quantitative,naAggrSet,NA,active,2.0,2.0,added in version 2,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,input,NA,NA,categorical,NA,NA,NA,NA
poSpecimen,Population specimen set,specimenSet,A specimen set that inculdes only a population specimen.,NA,naDomain,poSpecimen,naCompartmentSet,naGroup,naClass,naNomenclature,,NA,NA,naUnitSet,NA,naAggrSet,NA,active,2.0,2.0,added in version 2,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,input,NA,NA,categorical,NA,NA,0,30
pp,Percent positive,unit,Percent positive of sample measures.,"Can use for Moore swabs, etc.",Bio,siSaSpecimen,anyCompartment,naGroup,naClass,naNomenclature,,$\%_{pos}$,NA,naUnitSet,quantitative,naAggrSet,pcrQualitySet,active,1.0,2.0,description wording.,NA,,NA,NA,,NA,input,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,float,0,100,0,NA
ppm,parts per million,unit,Parts per million.,NA,Phy,siSaSpecimen,anyCompartment,naGroup,naClass,naNomenclature,,$ppm$,NA,naUnitSet,quantitative,naAggrSet,genQualitySet,active,2.0,2.0,description wording.,Input,,NA,NA,,NA,input,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,float,0,NA,0,NA
ppmv,PMMoV-CP,measure,Pepper mild mottle virus capsid protein gene region,NA,Bio,saSpecimen,anyCompartment,virusMisc,allele,naNomenclature,,NA,NA,geneticUnits,see unit,naAggrSet,genQualitySet,active,1.0,2.0,"description wording, structure",NA,,NA,NA,,NA,input,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,see unit,see unit,see unit,0,30
pprt,Percent positivity rate,unit,Percent positivity rate of tests conducted within a day in a given region.,NA,Bio,poSpecimen,naCompartmentSet,naGroup,naClass,naNomenclature,,$%$,NA,naUnitSet,NA,naAggrSet,genQualitySet,active,1.0,2.0,now a unit for any group or biologic infection,NA,,NA,NA,,NA,input,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,float,0,NA,0,3
pps,Percent Primary Sludge,unit,"Percentage of total solids, for primary sludge.",NA,Phy,siSaSpecimen,waterCompartment,naGroup,naClass,naNomenclature,,$\%_{primary sludge}$,NA,naUnitSet,quantitative,naAggrSet,genQualitySet,active,1.0,2.0,description wording.,Input,,NA,NA,,NA,input,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,float,0,100,0,3
precipClass,Precipitation class,class,Specifies a collection of measures/methods related to precipitation.,NA,Phy,siSaSpecimen,anyCompartment,naGroup,precipClass,naNomenclature,,NA,NA,naUnitSet,see unit,naAggrSet,NA,active,2.0,2.0,added in version 2,NA,,NA,NA,,NA,input,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,input,NA,NA,varchar,NA,NA,0,30
precipitationUnits,Precipitation Units,unitSet,Unit set for percipitation measurements.,NA,naDomain,naSpecimenSet,anyCompartment,naGroup,naClass,naNomenclature,,NA,NA,naUnitSet,quantitative,naAggrSet,NA,active,2.0,2.0,added in version 2,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,input,NA,NA,categorical,NA,NA,NA,NA
pretreat,Pretreatment,method,Was the sample chemically treated in anyway with the addition of stabilizers or other,Pretrement method can be describe using a method. See methodID.,naDomain,saSpecimen,anyCompartment,procGrp,naClass,naNomenclature,,NA,tfCatSet,naUnitSet,NA,naAggrSet,NA,active,1.0,2.0,NA,input,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,categorical,NA,NA,0,1
priv,Private sector organization type,category,The category of organization type used for private sector or non-profit groups that are not otherwise captured by the academic category.,NA,naDomain,naSpecimenSet,naCompartmentSet,naGroup,naClass,naNomenclature,,NA,orgTypeCat,naUnitSet,NA,naAggrSet,NA,active,2.0,2.0,added in version 2,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,input,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,varchar,NA,NA,0,10
procGrp,Processing group,group,A group of measures/methods related to processing samples for analysis.,NA,allDo,siSaSpecimen,anyCompartment,procGrp,naClass,naNomenclature,,NA,NA,naUnitSet,see unit,naAggrSet,NA,active,2.0,2.0,added in version 2,NA,,NA,NA,,NA,input,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,input,NA,NA,varchar,NA,NA,0,30
programDescription,Program decription tables class,class,Specifies a class for report tables to indicate that they are program description tables.,"Used only to better specify the purpose of report tables, distinct from other classes in this way.",naDomain,naSpecimenSet,naCompartmentSet,naGroup,programDescription,naNomenclature,,NA,NA,naUnitSet,see unit,naAggrSet,NA,active,2.0,2.0,added in version 2,NA,,NA,NA,,NA,input,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,input,NA,NA,varchar,NA,NA,0,30
promAuto,promega automated tna kit,category,Nucleic acid extraction performed using the promega automated tna kit.,NA,Bio,saSpecimen,anyCompartment,procGrp,naClass,naNomenclature,,NA,extractCatSet,naUnitSet,NA,naAggrSet,NA,active,2.0,2.0,added in version 2,NA,,NA,NA,,NA,input,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,varchar,NA,NA,0,30
